ID animal,fechahora,n registro,lat,lon
MAR3,07-Oct-05 21:48:50,2043,-38.968,-48.586
MAR3,08-Oct-05 00:33:50,2043,-39.004,-48.734
MAR3,08-Oct-05 03:17:50,2043,-38.986,-48.776
MAR3,08-Oct-05 12:54:50,2053,-38.95,-49.02
MAR3,08-Oct-05 15:41:50,2059,-38.924,-48.844
MAR3,08-Oct-05 17:21:50,2064,-38.925,-49.022
MAR3,08-Oct-05 19:52:50,2066,-38.934,-48.953
MAR3,08-Oct-05 21:38:50,2066,-38.979,-49.119
MAR3,09-Oct-05 00:25:50,2066,-38.996,-49.147
MAR3,09-Oct-05 07:22:50,2070,-38.841,-49.296
MAR3,09-Oct-05 09:50:50,2075,-38.829,-49.243
MAR3,09-Oct-05 14:25:50,2084,-38.753,-49.374
MAR3,09-Oct-05 18:33:50,2094,-38.662,-49.369
MAR3,09-Oct-05 21:26:50,2094,-38.72,-49.352
MAR3,09-Oct-05 23:49:50,2094,-38.63,-49.167
MAR3,10-Oct-05 03:36:50,2094,-38.632,-49.253
MAR3,10-Oct-05 05:01:50,2094,-38.592,-49.235
MAR3,10-Oct-05 07:07:50,2097,-38.562,-49.335
MAR3,10-Oct-05 14:17:50,2104,-38.416,-49.302
MAR3,10-Oct-05 15:20:50,2106,-38.434,-49.314
MAR3,10-Oct-05 18:14:50,2115,-38.347,-49.296
MAR3,10-Oct-05 19:54:50,2115,-38.288,-49.308
MAR3,11-Oct-05 00:01:50,2115,-38.392,-49.375
MAR3,23-Oct-05 03:43:50,2475,-37.854,-48.966
MAR3,23-Oct-05 07:39:50,2481,-37.923,-49.202
MAR3,23-Oct-05 09:18:50,2484,-37.864,-49.322
MAR3,23-Oct-05 14:27:50,2496,-37.829,-49.39
MAR3,23-Oct-05 18:05:50,2505,-37.772,-49.338
MAR3,23-Oct-05 20:03:50,2505,-37.744,-49.401
MAR3,23-Oct-05 23:23:50,2505,-37.599,-49.434
MAR3,24-Oct-05 01:11:50,2505,-37.745,-49.493
MAR3,24-Oct-05 04:24:50,2505,-37.949,-49.533
MAR3,24-Oct-05 10:49:50,2517,-37.776,-49.649
MAR3,24-Oct-05 14:16:50,2523,-37.822,-49.75
MAR3,24-Oct-05 16:36:50,2529,-37.859,-49.738
MAR3,24-Oct-05 18:15:50,2532,-37.874,-49.76
MAR3,24-Oct-05 23:22:50,2532,-37.955,-49.903
MAR3,25-Oct-05 02:40:50,2532,-38.056,-50.05
MAR3,25-Oct-05 05:35:50,2532,-38.095,-50.049
MAR3,25-Oct-05 07:15:50,2537,-38.113,-50.114
MAR3,25-Oct-05 12:02:50,2546,-38.181,-50.2
MAR3,25-Oct-05 17:22:50,2559,-38.203,-50.304
MAR3,28-Oct-05 00:29:50,2622,-38.93,-51.424
MAR3,28-Oct-05 04:17:50,2622,-39.023,-51.664
MAR3,08-Nov-05 23:59:50,2990,-42.432,-56.141
MAR3,09-Nov-05 01:50:50,2990,-42.428,-56.179
MAR3,09-Nov-05 03:48:50,2990,-42.423,-56.228
MAR3,09-Nov-05 05:50:50,2993,-42.409,-56.282
MAR3,09-Nov-05 09:44:50,3001,-42.327,-56.466
MAR3,09-Nov-05 11:20:50,3004,-42.326,-56.48
MAR3,09-Nov-05 16:06:50,3014,-42.332,-56.893
MAR3,09-Nov-05 19:41:50,3024,-42.256,-56.689
MAR3,09-Nov-05 23:08:50,3024,-42.21,-56.752
MAR3,10-Nov-05 03:27:50,3024,-42.096,-56.84
MAR3,10-Nov-05 10:35:50,3036,-41.994,-56.957
MAR3,10-Nov-05 17:58:50,3052,-41.962,-57.179
MAR3,10-Nov-05 19:16:50,3056,-41.899,-57.228
MAR3,11-Nov-05 01:53:50,3056,-41.777,-57.281
MAR3,11-Nov-05 05:15:50,3056,-41.747,-57.169
MAR3,11-Nov-05 08:45:50,3065,-41.603,-57.331
MAR3,12-Nov-05 06:31:50,3096,-41.551,-57.924
MAR3,12-Nov-05 08:26:50,3104,-41.53,-57.985
MAR3,12-Nov-05 10:12:50,3109,-41.501,-58.11
MAR3,12-Nov-05 11:59:50,3116,-41.463,-58.191
MAR3,12-Nov-05 17:04:50,3139,-41.416,-58.439
MAR3,12-Nov-05 20:11:50,3150,-41.345,-58.598
MAR3,13-Nov-05 03:10:50,3150,-41.437,-58.623
MAR3,13-Nov-05 08:16:50,3166,-41.303,-59.027
MAR3,13-Nov-05 15:22:50,3190,-41.179,-59.471
MAR3,13-Nov-05 19:45:50,3214,-41.315,-59.553
MAR3,13-Nov-05 23:41:50,3214,-41.341,-59.602
MAR3,14-Nov-05 02:40:50,3214,-41.273,-59.915
MAR3,14-Nov-05 05:28:50,3214,-41.213,-60.016
MAR3,14-Nov-05 07:07:50,3221,-41.251,-60.139
MAR3,14-Nov-05 11:05:50,3258,-41.304,-60.416
MAR3,14-Nov-05 13:23:50,3275,-41.305,-60.574
RUS2,13-Dec-05 07:22:22,437,-43.102,-62.711
RUS2,13-Dec-05 08:29:22,444,-43.131,-62.735
RUS2,13-Dec-05 11:45:22,467,-43.201,-62.476
RUS2,14-Dec-05 23:37:22,598,-43.424,-60.69
RUS2,15-Dec-05 00:46:22,598,-43.397,-60.755
RUS2,15-Dec-05 05:19:22,598,-43.494,-60.429
RUS2,15-Dec-05 08:15:22,612,-43.614,-60.27
RUS2,15-Dec-05 09:42:22,624,-43.691,-60.211
RUS2,15-Dec-05 14:48:22,663,-43.829,-59.899
RUS2,15-Dec-05 15:58:22,671,-43.836,-59.834
RUS2,17-Dec-05 17:59:22,785,-43.87,-57.826
RUS2,30-Dec-05 22:27:22,1498,-43.126,-55.79
RUS2,31-Dec-05 00:07:22,1498,-43.108,-55.842
RUS2,31-Dec-05 02:10:22,1498,-43.168,-55.799
RUS2,31-Dec-05 05:15:22,1498,-43.094,-55.796
RUS2,31-Dec-05 06:51:22,1501,-43.137,-55.642
RUS2,31-Dec-05 11:29:22,1514,-43.214,-55.844
RUS2,02-Jan-06 01:08:22,1583,-43.214,-55.594
RUS2,03-Jan-06 22:34:22,1675,-43.549,-55.889
RUS2,03-Feb-06 00:28:22,2815,-45.213,-57.324
RUS2,03-Feb-06 02:23:22,2815,-45.206,-57.323
RUS2,03-Feb-06 10:46:22,2826,-45.299,-57.356
RUS2,03-Feb-06 14:38:22,2835,-45.108,-57.651
RUS2,03-Feb-06 18:02:22,2842,-45.114,-57.485
RUS2,05-Feb-06 01:59:22,2877,-44.945,-57.982
RUS2,05-Feb-06 18:15:22,2905,-44.771,-58.288
RUS2,06-Feb-06 22:24:22,2940,-44.674,-58.213
RUS2,07-Feb-06 03:21:22,2940,-44.631,-58.158
RUS2,07-Feb-06 06:52:22,2942,-44.61,-58.243
RUS2,07-Feb-06 15:37:22,2962,-44.668,-58.144
RUS2,07-Feb-06 17:15:22,2967,-44.564,-58.158
RUS2,21-Feb-06 16:14:22,3457,-41.654,-60.763
RUS2,21-Feb-06 18:32:22,3465,-41.682,-60.941
RUS2,23-Feb-06 00:41:22,3539,-42.606,-62.44
RUS2,23-Feb-06 02:20:22,3539,-42.642,-62.395
RUS2,23-Feb-06 04:06:22,3539,-42.584,-62.484
RUS2,23-Feb-06 07:07:22,3539,-42.651,-62.803
RUS2,23-Feb-06 09:13:22,3551,-42.657,-62.925
RUS2,23-Feb-06 10:52:22,3562,-42.774,-63.025
RUS2,23-Feb-06 12:34:22,3576,-42.739,-63.205
RUS2,23-Feb-06 14:42:22,3592,-42.615,-63.382
SUR1,13-Dec-05 04:02:01,414,-42.973,-61.822
SUR1,13-Dec-05 05:42:01,414,-42.97,-61.741
SUR1,13-Dec-05 10:05:01,439,-42.962,-61.572
SUR1,13-Dec-05 13:26:01,458,-43.032,-61.351
SUR1,13-Dec-05 15:07:01,467,-43.02,-61.361
SUR1,14-Dec-05 22:17:01,582,-42.722,-60.466
SUR1,14-Dec-05 23:58:01,582,-42.707,-60.394
SUR1,15-Dec-05 04:08:01,582,-42.725,-60.146
SUR1,15-Dec-05 06:32:01,585,-42.752,-60.234
SUR1,15-Dec-05 09:22:01,602,-42.736,-60.015
SUR1,15-Dec-05 14:16:01,636,-42.815,-59.664
SUR1,15-Dec-05 15:59:01,649,-42.778,-59.53
SUR1,15-Dec-05 17:40:01,661,-42.84,-59.373
SUR1,15-Dec-05 18:48:01,670,-42.806,-59.313
SUR1,16-Dec-05 23:32:01,745,-42.72,-57.783
SUR1,17-Dec-05 01:35:01,745,-42.807,-57.889
SUR1,17-Dec-05 03:49:01,745,-42.84,-57.683
SUR1,17-Dec-05 11:50:01,773,-42.603,-57.658
SUR1,17-Dec-05 14:26:01,776,-42.566,-57.678
SUR1,17-Dec-05 15:36:01,777,-42.503,-57.582
SUR1,17-Dec-05 18:01:01,784,-42.556,-57.628
SUR1,30-Dec-05 22:27:01,1577,-42.155,-55.725
SUR1,30-Dec-05 23:48:01,1577,-42.177,-55.684
SUR1,31-Dec-05 01:27:01,1577,-42.257,-55.735
SUR1,31-Dec-05 03:09:01,1577,-42.308,-55.7
SUR1,31-Dec-05 04:44:01,1577,-42.358,-55.723
SUR1,31-Dec-05 06:54:01,1585,-42.415,-55.591
SUR1,31-Dec-05 09:40:01,1595,-42.431,-55.671
SUR1,31-Dec-05 17:57:01,1624,-42.586,-55.596
SUR1,02-Jan-06 01:07:01,1676,-43.019,-55.442
SUR1,02-Jan-06 05:34:01,1676,-43.046,-55.344
SUR1,02-Jan-06 10:49:01,1691,-43.095,-55.257
SUR1,02-Jan-06 16:46:01,1709,-43.161,-54.926
SUR1,03-Jan-06 22:38:01,1769,-43.63,-54.977
SUR1,04-Jan-06 01:55:01,1769,-43.757,-54.992
SUR1,04-Jan-06 06:25:01,1773,-43.762,-54.972
SUR1,04-Jan-06 11:44:01,1791,-43.643,-54.601
SUR1,04-Jan-06 17:31:01,1809,-43.632,-54.812
SUR1,16-Jan-06 17:49:01,2391,-43.295,-55.213
SUR1,16-Jan-06 19:26:01,2397,-43.258,-55.128
SUR1,17-Jan-06 22:20:01,2445,-43.209,-55.13
SUR1,17-Jan-06 23:56:01,2445,-43.159,-55.062
SUR1,18-Jan-06 01:44:01,2445,-43.14,-55.104
SUR1,18-Jan-06 16:12:01,2479,-43.26,-55.154
SUR1,18-Jan-06 18:42:01,2490,-43.08,-54.979
SUR1,20-Jan-06 14:02:01,2577,-42.825,-54.354
SUR1,20-Jan-06 17:24:01,2590,-42.972,-54.377
SUR1,20-Jan-06 19:31:01,2598,-43.042,-54.505
SUR1,22-Jan-06 04:41:01,2651,-43.07,-53.385
SUR1,04-Feb-06 22:49:01,3210,-42.912,-56.781
SUR1,05-Feb-06 02:01:01,3210,-42.967,-57.128
SUR1,05-Feb-06 04:19:01,3210,-42.855,-57.078
SUR1,05-Feb-06 05:58:01,3210,-42.903,-57.213
SUR1,05-Feb-06 15:59:01,3236,-42.822,-57.629
SUR1,07-Feb-06 04:05:01,3282,-42.112,-58.262
SUR1,07-Feb-06 06:56:01,3285,-41.861,-58.242
SUR1,07-Feb-06 11:30:01,3301,-41.957,-58.622
SUR1,07-Feb-06 17:24:01,3323,-41.83,-58.911
1LID,06-Jan-07 18:57:42,933,-44.12,-60.44
1LID,06-Jan-07 21:49:42,933,-44.12,-60.34
1LID,07-Jan-07 00:08:42,933,-44.15,-60.32
1LID,07-Jan-07 00:39:42,933,-44.16,-60.29
1LID,07-Jan-07 01:47:42,933,-44.15,-60.37
1LID,07-Jan-07 02:58:42,933,-44.2,-60.29
1LID,07-Jan-07 04:03:42,933,-44.17,-60.28
1LID,07-Jan-07 04:36:42,933,-44.16,-60.23
1LID,18-Jan-07 23:53:42,2168,-47.049,-54.344
1LID,19-Jan-07 01:27:42,2168,-47.07,-54.31
1LID,19-Jan-07 01:41:42,2168,-47.085,-54.293
1LID,19-Jan-07 03:11:42,2168,-47.112,-54.301
1LID,19-Jan-07 07:55:42,2188,-47.08,-54.278
1LID,19-Jan-07 09:32:42,2200,-47.151,-54.152
1LID,19-Jan-07 12:02:42,2214,-47.183,-54.05
1LID,19-Jan-07 13:58:42,2225,-47.146,-54.23
1LID,19-Jan-07 15:26:42,2233,-47.171,-54.145
1LID,19-Jan-07 17:19:42,2246,-47.207,-54.109
1LID,19-Jan-07 18:45:42,2253,-47.209,-54.1
1LID,19-Jan-07 21:51:42,2253,-47.238,-53.983
1LID,19-Jan-07 23:37:42,2253,-47.26,-53.995
1LID,20-Jan-07 01:15:42,2253,-47.279,-53.96
1LID,20-Jan-07 02:52:42,2253,-47.31,-53.946
1LID,20-Jan-07 03:13:42,2253,-47.275,-53.95
1LID,20-Jan-07 04:27:42,2254,-47.323,-53.898
1LID,20-Jan-07 07:32:42,2264,-47.373,-53.796
1LID,20-Jan-07 09:14:42,2275,-47.424,-53.775
1LID,20-Jan-07 13:49:42,2301,-47.438,-53.718
1LID,20-Jan-07 18:23:42,2323,-47.542,-53.656
1LID,20-Jan-07 21:28:42,2323,-47.624,-53.555
1LID,20-Jan-07 23:22:42,2323,-47.612,-53.454
1LID,21-Jan-07 01:18:42,2323,-47.643,-53.471
1LID,21-Jan-07 02:28:42,2323,-47.631,-53.588
1LID,21-Jan-07 07:10:42,2341,-47.714,-53.452
1LID,21-Jan-07 08:53:42,2349,-47.732,-53.409
1LID,21-Jan-07 10:31:42,2362,-47.705,-53.455
1LID,21-Jan-07 11:42:42,2372,-47.769,-53.372
1LID,21-Jan-07 15:20:42,2390,-47.866,-53.583
1LID,21-Jan-07 19:32:42,2409,-47.979,-53.495
1LID,21-Jan-07 21:04:42,2409,-47.92,-53.474
1LID,21-Jan-07 21:33:42,2409,-47.925,-53.491
1LID,21-Jan-07 23:27:42,2409,-47.918,-53.57
1LID,22-Jan-07 01:08:42,2409,-48.041,-53.328
1LID,22-Jan-07 02:03:42,2409,-48.016,-53.452
1LID,22-Jan-07 02:47:42,2409,-48.035,-53.455
1LID,22-Jan-07 03:42:42,2409,-48.037,-53.424
1LID,22-Jan-07 06:49:42,2423,-48.121,-53.525
1LID,22-Jan-07 10:08:42,2443,-48.121,-53.412
1LID,22-Jan-07 11:33:42,2446,-48.118,-53.394
1LID,22-Jan-07 13:26:42,2454,-48.209,-53.297
1LID,22-Jan-07 15:06:42,2468,-48.141,-53.397
1LID,22-Jan-07 19:10:42,2482,-48.225,-53.384
1LID,22-Jan-07 20:41:42,2482,-48.188,-53.33
1LID,22-Jan-07 22:17:42,2482,-48.185,-53.37
1LID,22-Jan-07 23:04:42,2482,-48.169,-53.35
1LID,23-Jan-07 00:54:42,2482,-48.198,-53.374
1LID,23-Jan-07 02:38:42,2482,-48.19,-53.404
1LID,23-Jan-07 03:18:42,2482,-48.219,-53.397
1LID,23-Jan-07 06:27:42,2495,-48.308,-53.317
1LID,23-Jan-07 09:44:42,2515,-48.3,-53.329
1LID,23-Jan-07 13:08:42,2530,-48.379,-53.321
1LID,23-Jan-07 14:56:42,2540,-48.348,-53.385
1LID,23-Jan-07 18:47:42,2554,-48.453,-53.374
1LID,23-Jan-07 20:14:42,2554,-48.429,-53.339
1LID,23-Jan-07 22:49:42,2554,-48.449,-53.189
1LID,24-Jan-07 00:43:42,2554,-48.509,-53.359
1LID,24-Jan-07 01:17:42,2554,-48.542,-53.343
1LID,24-Jan-07 02:22:42,2554,-48.538,-53.359
1LID,24-Jan-07 02:54:42,2554,-48.55,-53.342
1LID,24-Jan-07 04:07:42,2554,-48.56,-53.322
1LID,24-Jan-07 04:30:42,2554,-48.577,-53.344
1LID,24-Jan-07 06:16:42,2561,-48.603,-53.389
1LID,24-Jan-07 07:45:42,2573,-48.643,-53.349
1LID,24-Jan-07 11:08:42,2596,-48.736,-53.341
1LID,24-Jan-07 12:52:42,2605,-48.724,-53.36
1LID,24-Jan-07 14:36:42,2618,-48.765,-53.399
1LID,05-Feb-07 06:26:42,3661,-53.335,-47.236
1LID,05-Feb-07 09:45:42,3688,-53.291,-47.086
1LID,05-Feb-07 12:29:42,3706,-53.29,-46.953
1LID,05-Feb-07 14:01:42,3716,-53.318,-47.02
1LID,05-Feb-07 14:09:42,3717,-53.325,-46.999
1LID,05-Feb-07 17:21:42,3739,-53.392,-46.934
1LID,05-Feb-07 18:59:42,3745,-53.446,-46.887
1LID,05-Feb-07 20:12:42,3745,-53.455,-46.89
1LID,05-Feb-07 21:54:42,3745,-53.482,-46.849
1LID,05-Feb-07 22:21:42,3745,-53.557,-46.843
1LID,06-Feb-07 00:03:42,3745,-53.526,-46.795
1LID,06-Feb-07 01:45:42,3745,-53.634,-46.704
1LID,06-Feb-07 04:27:42,3748,-53.667,-46.661
1LID,06-Feb-07 06:02:42,3756,-53.751,-46.642
1LID,06-Feb-07 09:24:42,3773,-53.728,-46.666
1LID,06-Feb-07 12:18:42,3788,-53.75,-46.649
1LID,06-Feb-07 13:58:42,3798,-53.794,-46.731
1LID,06-Feb-07 17:10:42,3816,-53.863,-46.584
1LID,06-Feb-07 18:15:42,3818,-53.86,-46.625
1LID,06-Feb-07 19:51:42,3818,-53.897,-46.581
1LID,06-Feb-07 20:34:42,3818,-53.916,-46.575
1LID,06-Feb-07 22:11:42,3818,-53.856,-46.429
1LID,06-Feb-07 23:10:42,3818,-53.944,-46.576
1LID,06-Feb-07 23:50:42,3818,-53.968,-46.503
1LID,07-Feb-07 00:49:42,3818,-53.97,-46.531
1LID,07-Feb-07 01:33:42,3818,-54.017,-46.496
1LID,07-Feb-07 03:02:42,3818,-54.025,-46.502
1LID,07-Feb-07 07:22:42,3843,-54.061,-46.512
1LID,07-Feb-07 09:02:42,3852,-54.098,-46.601
1LID,07-Feb-07 10:41:42,3863,-54.07,-46.437
1LID,07-Feb-07 12:07:42,3874,-54.141,-46.39
1LID,07-Feb-07 13:37:42,3885,-54.155,-46.333
1LID,07-Feb-07 13:49:42,3886,-54.168,-46.309
1LID,07-Feb-07 17:50:42,3913,-54.24,-46.252
1LID,07-Feb-07 19:26:42,3915,-54.373,-46.24
1LID,07-Feb-07 20:22:42,3915,-54.308,-46.176
1LID,07-Feb-07 21:09:42,3915,-54.322,-46.147
1LID,07-Feb-07 23:42:42,3915,-54.376,-46.13
1LID,08-Feb-07 01:24:42,3915,-54.448,-46.096
1LID,08-Feb-07 02:51:42,3915,-54.458,-46.063
1LID,08-Feb-07 07:00:42,3942,-54.491,-45.831
1LID,08-Feb-07 08:38:42,3955,-54.479,-45.759
1LID,08-Feb-07 10:20:42,3969,-54.546,-45.835
1LID,08-Feb-07 11:56:42,3981,-54.477,-45.619
1LID,08-Feb-07 13:24:42,3991,-54.468,-45.548
1LID,08-Feb-07 13:40:42,3993,-54.448,-45.515
1LID,08-Feb-07 15:20:42,4008,-54.425,-45.461
1LID,08-Feb-07 17:29:42,4026,-54.416,-45.384
1LID,08-Feb-07 19:06:42,4029,-54.328,-45.444
1LID,08-Feb-07 20:12:42,4029,-54.409,-45.331
1LID,08-Feb-07 20:47:42,4029,-54.395,-45.276
1LID,08-Feb-07 22:26:42,4029,-54.504,-45.178
1LID,08-Feb-07 23:32:42,4029,-54.393,-45.232
1LID,09-Feb-07 00:04:42,4029,-54.4,-45.154
1LID,09-Feb-07 01:12:42,4029,-54.408,-45.096
1LID,09-Feb-07 02:42:42,4029,-54.444,-45.058
1LID,09-Feb-07 03:13:42,4029,-54.436,-45.132
1LID,09-Feb-07 08:16:42,4068,-54.401,-44.868
1LID,09-Feb-07 09:55:42,4081,-54.43,-44.773
1LID,09-Feb-07 11:46:42,4095,-54.355,-44.687
1LID,09-Feb-07 13:26:42,4109,-54.366,-44.679
1LID,09-Feb-07 15:05:42,4121,-54.362,-44.72
1LID,09-Feb-07 17:04:42,4135,-54.373,-44.616
1LID,09-Feb-07 18:13:42,4138,-54.344,-44.524
1LID,09-Feb-07 18:42:42,4138,-54.383,-44.526
1LID,09-Feb-07 20:23:42,4138,-54.386,-44.506
1LID,09-Feb-07 22:00:42,4138,-54.388,-44.429
1LID,09-Feb-07 23:43:42,4138,-54.394,-44.404
1LID,10-Feb-07 01:03:42,4138,-54.425,-44.397
1LID,10-Feb-07 02:49:42,4138,-54.436,-44.389
1LID,10-Feb-07 06:14:42,4157,-54.454,-44.265
1LID,10-Feb-07 09:31:42,4184,-54.444,-44.139
1LID,10-Feb-07 11:34:42,4200,-54.486,-44.172
1LID,10-Feb-07 13:02:42,4211,-54.513,-44.104
1LID,10-Feb-07 14:59:42,4226,-54.523,-44.066
1LID,10-Feb-07 18:03:42,4244,-54.548,-44.074
1LID,10-Feb-07 20:01:42,4244,-54.517,-44.031
1LID,10-Feb-07 21:17:42,4244,-54.543,-44.004
1LID,10-Feb-07 21:39:42,4244,-54.53,-43.951
1LID,22-Feb-07 14:05:42,5474,-56.308,-42.301
1LID,22-Feb-07 14:34:42,5478,-56.33,-42.339
1LID,22-Feb-07 17:23:42,5498,-56.373,-42.454
1LID,22-Feb-07 18:30:42,5498,-56.384,-42.431
1LID,22-Feb-07 19:02:42,5498,-56.372,-42.426
1LID,22-Feb-07 19:31:42,5498,-56.323,-42.425
1LID,22-Feb-07 20:09:42,5498,-56.348,-42.393
1LID,22-Feb-07 20:21:42,5498,-56.369,-42.423
1LID,22-Feb-07 20:40:42,5498,-56.352,-42.431
1LID,22-Feb-07 21:08:42,5498,-56.37,-42.431
1LID,22-Feb-07 21:47:42,5498,-56.35,-42.405
1LID,22-Feb-07 22:00:42,5498,-56.375,-42.415
1LID,22-Feb-07 22:46:42,5498,-56.39,-42.438
1LID,23-Feb-07 00:33:42,5498,-56.413,-42.354
1LID,23-Feb-07 03:18:42,5498,-56.436,-42.48
1LID,23-Feb-07 06:12:42,5518,-56.458,-42.406
1LID,23-Feb-07 07:52:42,5532,-56.457,-42.427
1LID,23-Feb-07 11:03:42,5556,-56.519,-42.318
1LID,23-Feb-07 12:46:42,5569,-56.488,-42.331
1LID,23-Feb-07 13:48:42,5577,-56.488,-42.341
1LID,23-Feb-07 14:25:42,5581,-56.524,-42.363
1LID,23-Feb-07 14:47:42,5584,-56.508,-42.381
1LID,23-Feb-07 20:59:42,5604,-56.612,-42.19
1LID,23-Feb-07 23:01:42,5604,-56.589,-41.897
1LID,24-Feb-07 00:57:42,5604,-56.8,-42.067
1LID,24-Feb-07 03:08:42,5604,-56.702,-42.329
1LID,24-Feb-07 05:49:42,5621,-56.68,-42.329
1LID,24-Feb-07 07:30:42,5634,-56.699,-42.581
1LID,24-Feb-07 09:09:42,5646,-56.726,-42.307
1LID,24-Feb-07 10:51:42,5660,-56.77,-42.427
1LID,24-Feb-07 12:33:42,5671,-56.775,-42.358
1LID,24-Feb-07 17:00:42,5687,-56.82,-42.379
1LID,24-Feb-07 17:46:42,5687,-56.862,-42.4
1LID,24-Feb-07 19:24:42,5687,-56.792,-42.379
1LID,24-Feb-07 19:36:42,5687,-56.772,-42.396
1LID,24-Feb-07 21:54:42,5687,-56.938,-42.524
1LID,24-Feb-07 22:54:42,5687,-56.999,-42.618
1LID,25-Feb-07 01:53:42,5687,-57.133,-42.638
1LID,25-Feb-07 02:56:42,5687,-57.022,-42.46
1LID,25-Feb-07 07:05:42,5711,-57.121,-42.49
1LID,25-Feb-07 08:43:42,5725,-57.17,-42.484
1LID,25-Feb-07 10:41:42,5743,-57.236,-42.458
1LID,25-Feb-07 12:22:42,5758,-57.267,-42.486
1LID,25-Feb-07 13:26:42,5768,-57.33,-42.587
1LID,25-Feb-07 14:02:42,5774,-57.284,-42.617
1LID,25-Feb-07 18:25:42,5800,-57.474,-42.656
1LID,25-Feb-07 18:59:42,5800,-57.434,-42.638
1LID,25-Feb-07 19:10:42,5800,-57.422,-42.62
1LID,25-Feb-07 20:02:42,5800,-57.45,-42.642
1LID,25-Feb-07 20:38:42,5800,-57.438,-42.588
1LID,25-Feb-07 20:55:42,5800,-57.431,-42.551
1LID,25-Feb-07 22:35:42,5800,-57.455,-42.587
1LID,26-Feb-07 01:40:42,5800,-57.465,-42.507
1LID,26-Feb-07 03:09:42,5800,-57.468,-42.465
1LID,26-Feb-07 04:50:42,5802,-57.491,-42.466
1LID,26-Feb-07 06:44:42,5818,-57.524,-42.431
1LID,26-Feb-07 08:24:42,5833,-57.516,-42.43
1LID,26-Feb-07 10:05:42,5846,-57.545,-42.371
1LID,26-Feb-07 10:30:42,5849,-57.61,-42.383
1LID,26-Feb-07 12:12:42,5865,-57.626,-42.401
1LID,26-Feb-07 13:16:42,5874,-57.691,-42.31
1LID,26-Feb-07 13:51:42,5879,-57.658,-42.353
1LID,26-Feb-07 16:58:42,5908,-57.693,-42.346
1LID,26-Feb-07 18:16:42,5908,-57.69,-42.412
1LID,26-Feb-07 19:53:42,5908,-57.726,-42.403
1LID,26-Feb-07 20:30:42,5908,-57.714,-42.395
1LID,26-Feb-07 22:09:42,5908,-57.727,-42.38
1LID,26-Feb-07 23:48:42,5908,-57.731,-42.341
1LID,27-Feb-07 00:48:42,5908,-57.728,-42.431
1LID,27-Feb-07 01:25:42,5908,-57.755,-42.46
1LID,27-Feb-07 02:32:42,5908,-57.669,-42.44
1LID,27-Feb-07 06:21:42,5919,-57.76,-42.581
1LID,27-Feb-07 08:00:42,5932,-57.752,-42.621
1LID,27-Feb-07 10:17:42,5952,-57.829,-42.382
1LID,27-Feb-07 12:01:42,5968,-57.767,-42.676
1LID,27-Feb-07 13:01:42,5978,-57.768,-42.655
1LID,27-Feb-07 13:42:42,5984,-57.77,-42.656
1LID,27-Feb-07 14:44:42,5995,-57.782,-42.609
1LID,27-Feb-07 14:54:42,5996,-57.79,-42.657
1LID,27-Feb-07 17:01:42,6005,-57.929,-42.752
1LID,27-Feb-07 18:06:42,6005,-57.88,-42.736
1LID,27-Feb-07 19:48:42,6005,-57.865,-42.74
1LID,27-Feb-07 21:59:42,6005,-57.815,-42.541
1LID,27-Feb-07 23:37:42,6005,-57.728,-42.599
1LID,28-Feb-07 00:40:42,6005,-57.855,-42.448
1LID,28-Feb-07 02:44:42,6005,-57.949,-42.661
1LID,28-Feb-07 04:18:42,6008,-57.89,-42.658
1LID,11-Mar-07 20:27:42,7275,-58.056,-42.316
1LID,12-Mar-07 01:41:42,7275,-57.98,-42.441
1LID,12-Mar-07 02:37:42,7275,-58.086,-42.336
1LID,12-Mar-07 03:23:42,7275,-58.082,-42.393
1LID,12-Mar-07 04:15:42,7275,-58.06,-42.584
1LID,12-Mar-07 04:19:42,7275,-58.064,-42.498
1LID,12-Mar-07 06:22:42,7287,-58.085,-42.565
1LID,12-Mar-07 07:59:42,7299,-58.106,-42.595
1LID,12-Mar-07 09:43:42,7312,-58.141,-42.671
1LID,12-Mar-07 13:52:42,7340,-58.167,-42.597
1LID,12-Mar-07 14:48:42,7346,-58.15,-42.66
1LID,12-Mar-07 16:27:42,7355,-58.171,-42.594
1LID,12-Mar-07 21:24:42,7355,-58.182,-42.533
1LID,12-Mar-07 22:56:42,7355,-58.164,-42.57
1LID,12-Mar-07 23:02:42,7355,-58.166,-42.587
1LID,13-Mar-07 00:46:42,7355,-58.17,-42.602
1LID,13-Mar-07 04:19:42,7355,-58.136,-42.56
1LID,13-Mar-07 09:19:42,7387,-58.093,-42.557
1LID,13-Mar-07 11:18:42,7401,-58.09,-42.568
1LID,13-Mar-07 13:40:42,7417,-58.08,-42.544
1LID,13-Mar-07 14:17:42,7422,-58.124,-42.49
1LID,13-Mar-07 14:38:42,7424,-58.102,-42.531
1LID,13-Mar-07 15:22:42,7429,-58.123,-42.539
1LID,13-Mar-07 17:03:42,7437,-58.108,-42.534
1LID,13-Mar-07 17:40:42,7437,-58.11,-42.543
1LID,13-Mar-07 19:45:42,7437,-58.132,-42.53
1LID,13-Mar-07 21:11:42,7437,-58.136,-42.589
1LID,13-Mar-07 21:57:42,7437,-58.13,-42.632
1LID,13-Mar-07 23:03:42,7437,-58.129,-42.595
